lca,lcq,lcp,top,left,right,bott,size,diff
"643521531462456213362145214356125634","..............6..........1..........","May 20 - Easy 6 x 6 [Random]","132225","123244","422212","622132","6","1"
"542316615243356124421635234561163452",".......1......6...42............3...","Jul 20 - Easy 6 x 6 [Random]","233231","213252","142223","413323","6","1"
"135462561243426351342615254136613524",".....25.1.....6.............3..1....","Jan 05 - Easy 6 x 6 [Random]","322214","422331","233213","133242","6","1"
"412563256134543612125346631425364251","..2...2.6................3.........1","Feb 15 - Easy 6 x 6 [Random]","332213","332412","222123","213323","6","1"
"453162345216216435561324124653632541","...1...45..........6..2..2..........","Jun 23 - Easy 6 x 6 [Random]","323412","342241","212234","123235","6","1"
"635412142635253146416253321564564321",".3..........2.......6....2.5.4......","Jul 04 - Easy 6 x 6 [Random]","142253","133232","421325","212323","6","1"
"621543432165253614316452145236564321",".......3.....5.6.4.........2........","Jun 27 - Easy 6 x 6 [Random]","144223","123242","422315","213342","6","1"
"125346314652456213261435643521532164",".2....3..6......1....4..........2...","Mar 16 - Easy 6 x 6 [Random]","432231","433212","132242","233313","6","1"
"214635643512162453425361351246536124","........3..........2................","May 07 - Easy 6 x 6 [Random]","233132","312332","233212","231632","6","1"
"614523263451352614435162541236126345",".1......3..1.5.6....................","Aug 27 - Easy 6 x 6 [Random]","123233","123323","332212","341222","6","1"
"425316264135643521312654156243531462","....1....1....35..........6.4.......","May 23 - Easy 6 x 6 [Random]","222341","321232","124332","232215","6","1"
"214635123456356142632514541263465321","....3............2...........3......","Nov 11 - Easy 6 x 6 [Random]","342132","363122","213325","312324","6","1"
"125346234651346125461532513264652413","...........1...12.................1.","Apr 08 - Easy 6 x 6 [Random]","642231","443221","132424","123324","6","1"
"542316314562126453431625265134653241","....1.3...........4....5.65..4..3...","Sep 01 - Easy 6 x 6 [Random]","223321","243221","123234","123234","6","1"
"562341621534154623436152213465345216",".........5...5......6....1........1.","May 05 - Easy 6 x 6 [Random]","213334","213244","332321","332321","6","1"
"413625254316641532362451526143135264","........4.....1..2........6.4.......","Jun 19 - Easy 6 x 6 [Random]","233142","231224","214332","322412","6","1"
"543261461352352146216435624513135624","...........2........6.3.............","Mar 31 - Easy 6 x 6 [Random]","222513","223214","231232","232153","6","1"
"265314123456632541514263456132341625","...3.............1..............1...","Jan 09 - Easy 6 x 6 [Random]","212432","261233","314232","432132","6","1"
"413625162453526314635142354261241536",".1............6............2.12...3.","Sep 07 - Easy 6 x 6 [Random]","322132","222134","232421","334221","6","1"
"162453356241215634634512541326423165","..2...3......1.6.........4..........","Nov 05 - Easy 6 x 6 [Random]","312223","233122","332312","344412","6","1"
"431562326154162435513246254613645321","........61......3.................2.","Jul 14 - Easy 6 x 6 [Random]","322214","322231","232125","132243","6","1"
"654321513246421635135462362514246153","..............1....35...............","Sep 13 - Easy 6 x 6 [Random]","123232","122423","612233","521324","6","1"
"635142526413162354453261341625214536","....42..6......3.4..3.6.3...........","Aug 22 - Easy 6 x 6 [Random]","122335","122334","433221","542221","6","1"
"365412536124243651651243412536124365","3.......6...........1......5........","Dec 05 - Easy 6 x 6 [Random]","312243","223134","423412","332312","6","1"
"314652635124261345546231423516152463",".1..................6.....3...1..4..","May 06 - Easy 6 x 6 [Random]","233124","312233","332312","423312","6","1"
"213546425613532164641235356421164352","......4.........6...1.......2......2","Nov 06 - Easy 6 x 6 [Random]","463221","432132","122243","312323","6","1"
"526341312654263415435162641523154236","....4.......263....3.1..............","Jan 30 - Easy 6 x 6 [Random]","221234","222313","332231","223321","6","1"
"154632361524643251426315215463532146",".........5...43.....6.....5..3......","Feb 07 - Easy 6 x 6 [Random]","322134","321232","333221","233421","6","1"
"431265325416654321512643146532263154",".3...........................2......","Apr 18 - Easy 6 x 6 [Random]","233312","231232","216343","312322","6","1"
"423651614532251463536124162345345216",".............5.....3.1..1......4....","Feb 13 - Easy 6 x 6 [Random]","233126","213224","342221","322531","6","1"
"354216146532261345425163513624632451",".......4...................62...2.5.","May 25 - Easy 6 x 6 [Random]","422341","332321","142223","124224","6","1"
"541326436152163245652413324561215634",".41.........16...........2..........","Jun 11 - Easy 6 x 6 [Random]","222431","222143","132422","342123","6","1"
"643125524361461532216453352614135246",".4.1.............2..6.5...2....3....","Feb 12 - Easy 6 x 6 [Random]","123422","122234","224321","532231","6","1"
"423156245631516243361425632514154362","...1..2..........3.6..2..3..........","Jan 24 - Easy 6 x 6 [Random]","333221","342213","133232","222314","6","1"
"613542521634354216436125162453245361","..3............2....61251...........","Jun 17 - Easy 6 x 6 [Random]","143233","123224","421232","422314","6","1"
"354621521436635142412563246315163254","....2..2..3..........5.3.46........4","Aug 10 - Easy 6 x 6 [Random]","323142","321332","314223","412423","6","1"
"364512246351532146125634413265651423","..4............1.....6....3.........","Mar 23 - Easy 6 x 6 [Random]","312232","232421","331224","124223","6","1"
"315624541263426135163452234516652341",".............26..5..........1....3.1","Nov 01 - Easy 6 x 6 [Random]","332123","322251","222314","123332","6","1"
"142635516324465213324561231456653142","..2.......2..6...........3......3...","Sep 11 - Easy 6 x 6 [Random]","322122","322451","223214","124432","6","1"
"316524621435235146452613543261164352","3...2....4.....1............6.......","Apr 16 - Easy 6 x 6 [Random]","251243","214322","321223","313223","6","1"
"531426165342653214412653246135324561",".3.........2..........53..6.........","Apr 25 - Easy 6 x 6 [Random]","223241","221234","143322","342213","6","1"
"624513163245351624532461416352245136",".....316....35.........1............","Apr 15 - Easy 6 x 6 [Random]","122233","123224","322231","432431","6","1"
"516432342516653241165324421653234165",".........5........16..2......3.3....","Sep 16 - Easy 6 x 6 [Random]","241342","241224","414332","323212","6","1"
"165423523614354261436152241536612345","........36..3.4........2.......1....","Oct 04 - Easy 6 x 6 [Random]","312223","223241","422312","142332","6","1"
"523641345216431562216435162354654123",".2.......2....1..........6..........","Jan 18 - Easy 6 x 6 [Random]","233122","243221","312234","122534","6","1"
"254613163542521364346125415236632451","..4...16......13............3.......","Dec 22 - Easy 6 x 6 [Random]","322134","322331","242213","133322","6","1"
"135462543216412635264153326541651324","................3..6.1.........5..2.","Jul 11 - Easy 6 x 6 [Random]","332212","422221","212343","122343","6","1"
"156324235416342561421635563142614253",".............42............1........","May 08 - Easy 6 x 6 [Random]","621422","344221","212233","123223","6","1"
"253614631452315246546123462531124365","....1......2..52....6..34...........","Jan 10 - Easy 6 x 6 [Random]","223132","313224","231242","422312","6","1"
"631524264351346215453162512436125643","..........5...62.....1......3..2....","Aug 07 - Easy 6 x 6 [Random]","123233","123324","332213","332122","6","1"
"342156653412461325216534534261125643","...........2....2...6.....4.........","Feb 10 - Easy 6 x 6 [Random]","233421","412224","142323","332124","6","1"
"234561316425643152521634152346465213","......3........1.....6..............","Feb 04 - Easy 6 x 6 [Random]","342213","521232","223213","312342","6","1"
"261534452361513426324615635142146253","......................15.....2......","Oct 28 - Easy 6 x 6 [Random]","416222","232313","321243","231223","6","1"
"516234345162624351163425432516251643","....3.3.............................","Aug 21 - Easy 6 x 6 [Random]","231523","241233","223213","326132","6","1"
"142536615243453612364125521364236451","..2.......4.4...12..........6.......","Feb 14 - Easy 6 x 6 [Random]","233231","413223","142223","321224","6","1"
"613542326451431265145623254136562314","........6......2..........4.........","Mar 21 - Easy 6 x 6 [Random]","162233","122432","432212","214232","6","1"
"364512215364632145123456456231541623",".......1.3......................1...","Jun 05 - Easy 6 x 6 [Random]","213224","231632","322132","232142","6","1"
"142365623154365241416532531426254613","...................1.....3......4...","Mar 03 - Easy 6 x 6 [Random]","224312","312223","234412","322162","6","1"
"125346612435536214463521341652254163",".2......2.......1..6.........2......","May 12 - Easy 6 x 6 [Random]","232431","412233","122432","522214","6","1"
"613425524361256143435612361254142536","..3.....43...........6....1.........","Jul 02 - Easy 6 x 6 [Random]","143222","123324","223231","523231","6","1"
"652413546321423156361542214635135264","....................1...............","Dec 06 - Easy 6 x 6 [Random]","122342","123234","441422","622213","6","1"
"531426162354254613423165645231316542","....2....3.....6.3..................","May 27 - Easy 6 x 6 [Random]","225231","223212","132244","241223","6","1"
"253416412365625134561243134652346521","....1........2...................52.","Jul 12 - Easy 6 x 6 [Random]","323221","321243","123334","321236","6","1"
"465213341562132654216435654321523146","......3........................2....","Aug 30 - Easy 6 x 6 [Random]","212324","243212","323261","233431","6","1"
"316452164235542613651324423561235146","...............6......2...35.12.....","Jan 26 - Easy 6 x 6 [Random]","321223","222134","322321","332321","6","1"
"265341641532312465523614456123134256",".......41....1..6....6..........4...","May 19 - Easy 6 x 6 [Random]","212324","213235","442221","432221","6","1"
"653412412653531264126345345126264531",".......1.6..5......2.3....5.....4...","Dec 18 - Easy 6 x 6 [Random]","122235","122342","432214","413232","6","1"
"261453312546435261546312153624624135","........2.....5....4.......6........","Dec 19 - Easy 6 x 6 [Random]","514322","233231","312322","132222","6","1"
"435261251643542316163425326154614532",".3........4...2..........26.......3.","Sep 09 - Easy 6 x 6 [Random]","332213","332221","231234","132234","6","1"
"416532134256625413542361351624263145","...5..1......2........6.............","Feb 24 - Easy 6 x 6 [Random]","251232","251232","414222","413222","6","1"
"364125423561241356152634516243635412",".....5.......4..5.1..6.......3......","Jun 08 - Easy 6 x 6 [Random]","412322","234321","221234","132244","6","1"
"315264421653542136654321136542263415","...........3................4.......","Aug 23 - Easy 6 x 6 [Random]","452212","322132","231642","212342","6","1"
"512436165342324165243651456213631524",".1........4.3......4.6.1.5..........","Jun 28 - Easy 6 x 6 [Random]","223231","223331","142323","132233","6","1"
"654321132546523164261453415632346215",".........5...2....2....3............","Jul 26 - Easy 6 x 6 [Random]","123332","142233","612332","421242","6","1"
"613524562413426351351246234165145632",".......6........5...1...............","Apr 21 - Easy 6 x 6 [Random]","122232","122344","333123","632123","6","1"
"413265341652256314635421524136162543",".........6......1..........13...2...","Mar 29 - Easy 6 x 6 [Random]","242212","233122","232514","314232","6","1"
"264135142563615342523614436251351426","2......4.........2...6...3..........","May 24 - Easy 6 x 6 [Random]","213322","241223","224231","422231","6","1"
"251436415263536124342615164352623541","2..4..4......36.2............2..3...","Nov 27 - Easy 6 x 6 [Random]","423221","332321","122234","123234","6","1"
"361254154623625341243165416532532416","..1......6.....3.1.4...5............","Dec 14 - Easy 6 x 6 [Random]","214223","231322","324241","242331","6","1"
"231654362415143526654231415362526143",".....................2..4......2....","Jan 07 - Easy 6 x 6 [Random]","326123","324132","321523","231422","6","1"
